COD_SKU,DESC_SKU,DESC_DIVISION,DESC_DEPARTAMENTO,DESC_SUBDEPARTAMENTO,TIPO_KVI,TIPO_KVC,fecha,precio_propio,precio_competencia,unidades_totales,venta_total
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-10,3.1,3.2,5135.0,13379.339999999993
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-11,3.1,3.1,5076.0,13193.359999999995
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-12,3.1,3.1,8376.0,20912.690000000002
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-13,3.19,3.1,11413.0,29173.309999999998
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-14,3.19,3.1,11888.0,30415.180000000008
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-15,3.19,3.2,7391.0,19504.719999999987
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-16,3.19,3.2,5685.0,15018.06
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-17,3.19,3.2,5728.0,15204.569999999996
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-18,3.19,3.2,12563.0,31058.259999999987
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-19,3.19,3.2,10774.0,26759.19999999999
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-20,3.19,3.2,8519.0,22661.08
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-21,3.19,3.2,10468.0,26050.00999999998
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-22,3.19,3.2,7271.0,18611.39
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-23,3.19,3.2,12307.0,30553.719999999987
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-24,3.19,3.2,10260.0,25508.399999999987
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-25,3.08,3.2,6113.0,15932.819999999992
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-26,3.07,3.2,5463.0,14187.339999999997
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-27,3.1,3.2,8072.0,20945.189999999991
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-28,3.08,3.2,11187.0,29073.52
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-29,3.08,3.2,11193.0,29154.649999999976
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-30,3.07,3.2,7440.0,19331.659999999993
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-01,3.11,3.2,6237.0,15926.289999999997
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-02,3.08,3.2,6153.0,15715.069999999996
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-03,3.08,3.2,5137.0,13345.119999999999
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-04,3.08,3.0,9010.0,23489.48999999998
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-05,3.08,3.0,11556.0,30159.600000000002
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-06,3.09,3.0,9559.0,24891.379999999983
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-07,3.09,3.0,7314.0,18947.649999999991
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-08,3.08,3.0,10314.0,25625.92
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-09,3.1,3.0,6117.0,15900.399999999998
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-10,3.12,3.0,6670.0,17433.009999999995
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-11,3.0,3.0,15724.0,38440.230000005366
42911088,GLORIA BATTIMIX YOG VAIN CCHOX146G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-07-12,3.0,3.0,15324.0,38691.22
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-08,12.5,12.49,876.0,8870.0
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-09,12.5,12.49,891.0,8969.5500000000011
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-10,12.5,12.49,792.0,8096.85
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-11,12.5,12.7,631.0,6406.0000000000018
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-12,12.5,12.7,647.0,6597.43
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-13,12.6,12.7,797.0,8380.6500000000015
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-14,12.6,12.7,1484.0,15086.1
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-15,12.6,12.7,938.0,9707.0500000000011
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-16,12.6,12.7,716.0,7333.57
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-17,12.6,12.7,738.0,7905.909999999998
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-18,12.6,12.7,655.0,6964.5599999999986
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-19,12.6,12.7,759.0,7904.0199999999995
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-20,12.6,12.7,905.0,9136.71
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-21,12.5,12.7,749.0,8014.3800000000028
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-22,12.5,12.7,773.0,8338.19
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-23,12.5,12.7,638.0,6987.5899999999992
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-24,12.5,12.7,603.0,6757.1500000000005
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-25,12.2,12.7,711.0,7308.39
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-26,12.2,12.7,613.0,6168.5500000000011
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-27,12.2,12.7,921.0,9217.760000000002
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-28,12.2,12.7,1180.0,11836.14
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-29,12.2,12.7,954.0,9718.9200000000019
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-30,12.2,12.7,821.0,8287.83
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-01,12.2,12.7,993.0,9933.7
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-02,12.2,12.7,734.0,7414.34
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-03,12.2,12.7,647.0,6531.07
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-04,12.2,12.7,930.0,9398.1500000000015
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-05,12.2,12.7,1243.0,12500.870000000003
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-06,12.2,12.7,1082.0,10970.68
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-07,12.2,12.7,818.0,8242.57
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-08,12.2,12.7,884.0,8900.3599999999988
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-09,12.2,12.7,642.0,6459.5000000000009
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-10,12.2,12.7,699.0,7060.1200000000008
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-11,12.2,12.7,882.0,8908.380000000001
42925762,LA SUPER SF BLX850G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-12,12.2,12.7,1446.0,14648.59
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-08,12.5,13.9,193.0,2033.9099999999999
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-09,12.5,13.9,152.0,1588.9299999999998
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-10,12.5,13.9,153.0,1589.1
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-11,12.5,13.9,172.0,1806.1399999999999
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-12,12.5,12.4,155.0,1608.0699999999993
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-13,12.5,12.4,222.0,2311.23
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-14,12.5,12.4,338.0,3509.1299999999992
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-15,12.5,13.9,239.0,2500.13
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-16,12.5,13.9,175.0,1815.5699999999993
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-17,12.5,13.9,181.0,1895.4
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-18,12.5,13.9,188.0,1977.7299999999998
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-19,12.5,12.4,160.0,1667.2199999999998
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-20,12.5,12.4,262.0,2742.809999999999
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-21,12.5,12.4,214.0,2244.28
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-22,12.5,13.9,173.0,1814.6499999999996
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-23,12.5,13.9,199.0,2076.45
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-24,12.5,13.9,162.0,1716.7899999999997
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-25,12.5,13.9,128.0,1330.29
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-26,13.9,12.4,174.0,1997.28
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-27,13.9,12.4,213.0,2448.9499999999989
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-28,13.9,12.4,332.0,3850.2599999999989
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-29,13.9,12.4,280.0,3241.8399999999997
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-30,13.9,12.4,202.0,2309.52
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-01,13.9,13.9,221.0,2521.97
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-02,13.9,13.9,209.0,2410.92
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-03,13.9,11.4,227.0,2639.75
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-04,9.9,11.4,342.0,2997.22
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-05,9.9,11.4,526.0,4605.72
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-06,13.9,13.9,191.0,2205.9500000000003
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-07,13.9,13.9,229.0,2636.71
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-08,13.9,13.9,179.0,2053.1800000000003
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-09,13.9,13.9,173.0,2026.3300000000002
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-10,13.9,11.4,225.0,2531.01
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-11,9.9,11.4,436.0,3736.45
42925763,LA CASERA CPOLLO SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-12,9.9,11.4,558.0,4760.7599999999993
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-08,12.6,12.2,726.0,7925.6900000000005
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-09,12.6,12.2,634.0,7026.9800000000014
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-10,12.6,12.2,649.0,6977.06
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-11,12.6,12.2,787.0,8334.13
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-12,12.6,12.2,783.0,8236.3300000000017
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-13,12.6,12.2,977.0,10302.14
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-14,12.6,12.2,1373.0,14482.079999999998
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-15,14.9,12.2,966.0,10175.520000000004
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-16,13.0,12.2,886.0,9197.49
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-17,14.9,12.2,829.0,9102.06
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-18,14.9,12.2,704.0,7730.2200000000012
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-19,13.0,12.2,766.0,8492.76
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-20,12.6,12.2,1136.0,11948.41
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-21,12.6,12.2,986.0,10538.94
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-22,12.9,12.2,874.0,9793.590000000002
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-23,12.9,12.2,677.0,7494.0900000000011
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-24,12.9,12.2,555.0,6196.7699999999995
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-25,11.9,12.2,681.0,6906.2599999999993
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-26,11.9,12.2,683.0,6890.7899999999991
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-27,12.6,12.2,958.0,10186.050000000003
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-28,12.6,12.2,1148.0,12197.3
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-29,12.6,12.2,1152.0,12290.790000000003
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-06-30,11.9,12.2,914.0,9299.380000000001
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-01,11.9,14.5,936.0,9502.57
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-02,11.9,14.5,825.0,8369.2
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-03,11.9,11.4,934.0,9445.46
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-04,11.5,11.4,940.0,9205.4399999999987
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-05,11.5,11.4,1526.0,14925.150000000001
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-06,11.9,14.5,1034.0,10426.640000000003
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-07,11.9,14.5,831.0,8401.54
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-08,11.9,14.5,746.0,7490.2
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-09,11.9,14.5,711.0,7204.09
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-10,11.9,11.4,731.0,7319.6100000000006
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-11,11.5,11.4,1097.0,10665.98
42925764,LA CASERA SF BLX910G 14U,FLC,CONGELADOS,ALIMENTOS CONGELADOS,SKVI,SKVC,2026-07-12,11.5,11.4,1308.0,12684.689999999999
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-08,17.9,20.62,453.0,6199.2599999999993
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-09,17.9,20.62,393.0,5381.3899999999985
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-10,17.9,20.62,333.0,5050.09
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-11,18.5,20.62,275.0,4304.1500000000015
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-12,18.5,20.62,301.0,4569.5000000000009
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-13,18.5,20.62,516.0,7813.4199999999983
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-14,18.5,20.62,696.0,9564.4000000000033
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-15,18.5,20.6,471.0,6446.0200000000013
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-16,18.5,18.5,412.0,5686.6200000000008
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-17,18.5,18.5,308.0,4578.6200000000008
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-18,18.5,18.5,288.0,4230.64
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-19,18.5,18.5,292.0,4386.4700000000012
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-20,18.5,18.5,476.0,7118.0800000000017
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-21,18.5,18.5,357.0,5587.6700000000019
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-22,18.5,18.52,323.0,5037.7900000000009
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-23,18.5,18.52,336.0,5259.0600000000022
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-24,18.5,18.52,337.0,4895.63
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-25,18.9,18.52,282.0,4467.58
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-26,18.9,18.52,343.0,5419.66
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-27,18.9,18.52,406.0,6408.8899999999985
42925765,YOGURT GRIEGO DANLAC SABOR NATURAL X900 G,FLC,LACTEOS,YOGHURT,SKVI,SKVC,2026-06-28,18.9,18.52,542.0,8577.81
