ID_SKU;COD_SKU;COD_SKU_COMPARABLE;DESC_SKU;COD_EAN;ID_MARCA;COD_MARCA;DESC_MARCA;ID_PROVEEDOR;COD_PROVEEDOR;DESC_PROVEEDOR;ID_DIVISION;COD_DIVISION;DESC_DIVISION;ID_DEPARTAMENTO;COD_DEPARTAMENTO;DESC_DEPARTAMENTO;ID_SUBDEPARTAMENTO;COD_SUBDEPARTAMENTO;DESC_SUBDEPARTAMENTO;ID_CLASE;COD_CLASE;DESC_CLASE;ID_SUBCLASE;COD_SUBCLASE;DESC_SUBCLASE;ID_ESTADO;DESC_ESTADO;DESC_PROCEDENCIA;F_PRECIO_COSTO;ELASTICIDAD;FAMILIA;FLG_MMPP
92300000;42970370;;F ENDULZANTE MONKFRUIT CAJA 100 SOB;2.00E+12;2003592;ONZA;ONZA;1023350;2060673897;HOUSE COLORS PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;37.51;;;0
92794143;43674672;;ENDULZANTE LA BOLIVIANA STEVIA FR 100G;7.75E+12;2012281;LA BOLIVIA;LA BOLIVIANA;63699;2051880650;NUTRA STEVIA EIRL;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;0;Activo;Nacional;11.53;;;0
90838056;41119520;;NUTRASTEVIA ENDULZANTE CJ 120UN;7.75E+12;2002740;NUTRASTEVI;NUTRASTEVIA;63699;2051880650;NUTRA STEVIA EIRL;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;25.32;;;0
20027923;20027763;;HUEVOS PARDOS EC OLOGICOS X 8 UND;7.75E+12;8703;ECOLOGICA;ECOLOGICA PERU;31959;2050205592;ASOCIACION GRUPO ECOLOGICA PER;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;4;;;0
90066310;40182239;;PAPEL HIGIENICO ELITE PREMIUN 3HOJA X 8 UND;7.76E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;90066371;J0201030203;TRIPLE HOJA;98;Purgado;Nacional;6.66;;;0
90894616;41178193;;PRECIO UNO PAPEL HIG DH X 2UN;2.00E+12;2000610;PREC;PRECIO UNO;63735;2050639223;PAPELERA REYES S.A.C;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;1;Inactivo;Nacional;1.11;;;1
92239113;42861572;;F PANELA ORGANICA MARAS 400G;2.00E+12;2003382;MARAS GOUR;MARAS GOURMET;1024162;2060813003;ORGANIC WORLD STORE E.I.R.L.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;12.22;;;0
10163218;10163032;;AZUCAR DEL CAMPO BLANCA BL X 1 K;2.01E+12;8425;DEL CAMPO;DEL CAMPO;20793;2010971403;INTERLOOM S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;1.36;;;0
90416651;40649191;;PAPEL HIGIENICO ELITE ULTRA COLOR x 4UN;7.81E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;5.35;;;0
90727205;41001585;;ENDULZANTE CERO CALOR SWEETWELL X 100UN;7.44E+12;2002564;SWEETWELL;SWEETWELL;63612;63612;SWEETWELL COSTA RICA LIMITADA;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Importado;8.19;;;0
92192449;42791650;;F DULFINA DULFINA RUBIA 1KG;2.00E+12;2000309;DULFINA;DULFINA;1022700;1042772468;JOSE LUIS YARANGA ROJAS;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;22.03;;;0
92230713;42850408;;HIGIENOL PAPEL HIG DH 40MT X 12UN;7.76E+12;2003221;HIGIENOL;HIGIENOL;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;0;Activo;Nacional;16.59;2.513657672;F8713;0
91483857;41809742;;AZUCAR BLANCA REFINADA SACO PARAMONGA 25KG;7.75E+12;11074;PARAMONG;PARAMONGA;61486;2013594864;AGRO INDUSTRIAL PARAMONGA SOCIEDAD ANONI;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;92163647;J0101070106;GRANEL;98;Purgado;Nacional;41.32;;;0
10162223;10162037;;AZUCAR BLANCA LA SIEMBRA BL X 2 K;7.75E+12;10050;LASIEM;LA SIEMBRA;61082;2051471369;GRUPO SANTA ANA S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;4.86;;;0
92411774;43120237;;ENDULZANTE NUTRASTEVIA CON COLAGENO FR 50 GR;7.75E+12;2002740;NUTRASTEVI;NUTRASTEVIA;63699;2051880650;NUTRA STEVIA EIRL;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;0;Activo;Nacional;15.68;4.043833686;F4814;0
92325391;43011052;;PAPEL HIG HIGIENOL 30M DOBLE HOJA BOLSA X 16UND;7.76E+12;2003221;HIGIENOL;HIGIENOL;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;2;Descontinuado;Nacional;15.41;;;0
90698741;40971129;;MEZCLA EN POLVO ZUVIA X 100 SACHETS;7.75E+12;2002516;ZUVIA;ZUVIA;61025;2026299632;FARMINDUSTRIA S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;14.4;;;0
10245186;10244820;;EDULCORANTE EQUA L X 50 SOBRES;3.00E+11;8789;EQU;EQUAL;171;2010008522;QS CONSUMO S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;7.63;;;0
92086895;42623463;;F PANELA GRANULADA AZUCAR ORGANICA 2KG;2.00E+12;2010171;ALKALINE C;ALKALINE CARE;1020500;2052164559;A & R SOLUCIONES LOGISTICAS SOCIEDA ANON;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;23.73;;;0
92180030;42767156;;F JARABE DE RAIZ DE YACON 250 GR;2.00E+12;8700;ECOANDINO;ECOANDINO;1022286;2060251840;MERCADILLO PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;18.81;;;0
92002377;42501169;;STEVIA;2.00E+12;2009220;DINOA;DINOA;1008440;2054696787;LUCATEX PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;23.73;;;0
90227372;40422072;;PAPEL HIG.SUAVE X 6 DOBLE HOJA;2.00E+12;12164;SUAVE;SUAVE;14798;2010020549;REPRESENTACIONES INTERNACIONALES S. A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;2.27;;;0
10331714;10330375;;LA CALERA HUEVOS PARDOS MAYORMENTE  DOBLE YEMA;7.75E+12;2001387;LACALERA;LA CALERA;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;8.33;;;0
92178845;42764866;;F PANELA ORGANICA 1KG;2.00E+12;2010864;KUSIMAYU;KUSIMAYU;1022569;2060123325;PERU ROOTS AND SEEDS S.A.C;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;11.86;;;0
90182911;40339759;;HUEVOS PARDO MERCADO  x KG;2.00E+12;2000610;PREC;PRECIO UNO;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;98;Purgado;Nacional;4.52;;;1
92705568;43510934;;PARACAS PAPEL HIG DH NARANJA 15MT X 40UN;7.75E+12;2007628;PARACAS;PARACAS;63735;2050639223;PAPELERA REYES S.A.C;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;2;Descontinuado;Nacional;17.56;0.797075269;F3300;0
92283898;42944363;;FRUTO DEL MONJE TOTTUS X CAJA 50 UND;2.00E+12;12430;TOTTUS;TOTTUS;63383;2053871321;ONZA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;8;;;0
90340535;40559515;;REP PAPEL HIG SUAVE EXTRA DOBLE HOJA BOLSA X 2UND;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;1;Inactivo;Nacional;1.3;;;0
90080086;40196347;;PAPEL HIGIENICO  KLEENEX 24UND  NEUTRO;7.75E+12;9892;KLEENEX;KLEENEX;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;20.39;;;0
20020831;20020691;;P.H.ELITE EXTRA DOBLE HOJA X 16 UN;7.76E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;11.16;;;0
92004767;42504721;;PAPEL HIG IDEAL DOBLE HOJA EXTRA RENDIDOR X 40UND;7.75E+12;9564;IDEAL;IDEAL;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;18.42;;;0
90235346;40432547;;AZUCAR RUBIA REYNA X5KG;7.75E+12;2000450;REYNA DE L;REYNA DE LA CASA;62700;2053672752;COSTEÑO ALIMENTOS S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024732;J0101070102;AZUCAR RUBIA;98;Purgado;Nacional;11.43;;;0
92780099;43643206;;LAKANTO ALULOSA GOLDEN 454G;8.43E+11;2006503;LAKANTO;LAKANTO;50636;2060314144;POWER NATURE S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;0;Activo;Nacional;37;;;0
92194796;42794675;;STEVIA FRASCO 50GR;7.76E+12;2008509;AMARU SUPE;AMARU SUPERFOODS;1013435;2060545064;AMARU SUPERFOODS S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;2;Descontinuado;Nacional;35.54;0.607873464;F2428;0
92275547;42928199;;F PANELA 400 G;2.00E+12;2011645;TULKI;TULKI;1025661;2045182959;PERUVIAN MACA S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;8.32;;;0
91933576;42397094;;ENDULZANTE GOLDEN 120X3;2.00E+12;2006503;LAKANTO;LAKANTO;1013219;2060618972;SWORKS S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;83.9;;;0
20011385;20011425;;P.H. SUAVE JUNIOR D/H X12 UN;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;10.76;;;0
91371350;41685079;;ENDULZANTE PANELA CAJA ONZA X 50 UN;7.76E+12;2003592;ONZA;ONZA;63383;2053871321;ONZA PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;8.36;;;0
92066083;42593823;;F PACK 9 TRI PACK MIX ENDULZANTES;2.00E+12;2010020;70 25 05 L;70 25 05 LOW CARB;1019885;2060605864;JODOWA INVERSIONES SAC;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;110.17;;;0
92448060;43166044;;HUEVOS ROSADOS PRECIO X UN;2.00E+12;2000610;PREC;PRECIO UNO;1028303;2010450802;AGROPECUARIA RIO BRAVO HNOS SAC;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;1;Inactivo;Nacional;9.99;;;0
90008569;40098598;;PAPEL HIGIENICO DH KLEENEX DISENO X 12UND.;7.75E+12;9892;KLEENEX;KLEENEX;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;10.86;;;0
90141014;40285739;;PAPEL HIGIENICO SECRETO PLUS X18;7.75E+12;11851;SECRETO;SECRETO;25713;2033099843;PAPELERA INKA S.A.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;8.98;;;0
92300033;42969714;;F ENDULZANTE STEVIA C SUCRALOSA CJ100;2.00E+12;2003592;ONZA;ONZA;1023350;2060673897;HOUSE COLORS PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;28.11;;;0
91990199;42482888;;LIQUIDO EXTRACTO LAKANTO 52ML;8.43E+11;2006503;LAKANTO;LAKANTO;50636;2060314144;POWER NATURE S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;2;Descontinuado;Nacional;45.05;;;0
90227368;40422068;;PAPEL HIG.SUAVE PRACTICO X 40 D/HOJ;2.00E+12;12164;SUAVE;SUAVE;14798;2010020549;REPRESENTACIONES INTERNACIONALES S. A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;0.26;;;0
92239827;42864736;;F PAPEL HIGIENICO DOBLE HOJA 21 M 4UN;2.00E+12;8752;ELITE;ELITE;1021779;1009098301;ORMESINDA BRAVO BRAVO DE PERALES;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;5.64;;;0
92291945;42955357;;F PANELA 1 KG;2.00E+12;2000449;GATTI;GATTI;1009830;2053686800;ARSENNA SAC;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887556;J0101070104;EDULCORANTES;98;Purgado;Nacional;13.16;;;0
91106612;41401739;;PAPEL HIG SUAVE CUID COM DOB HJ GDE BOLSA X32UND;7.75E+12;12164;SUAVE;SUAVE;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;19.6;;;0
92805406;43693913;;PLANCHA HUEVO ROJO TOTTUS 30UN;2.00E+12;2001387;LACALERA;LA CALERA;61072;2045261476;LA CALERA S.A.C;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;91438233;J0501020204;REGULARES;1;Inactivo;Nacional;13.53;;;0
92300010;42970375;;F ENDULZANTE STEVIA C SUCRALOSA CJ100;2.00E+12;2003592;ONZA;ONZA;1023350;2060673897;HOUSE COLORS PERU S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;98;Purgado;Nacional;28.11;;;0
91232002;41537051;;STEVIAZUCAR MORENA VALDEZX1KG;7.86E+12;1999815;VALDEZ;VALDEZ;60920;2030358562;SUCDEN PERU SA;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;6.35;;;0
20018949;20018809;;AZUCAR TROPICAL BLS X 750GR;7.75E+12;12481;TROPICAL;TROPICAL;6476;2011137890;ROMERO TRADING S.A.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;1.42;;;0
90538691;40764522;;AZUCAR BLANCA SUREÑA X 5 KG;7.75E+12;2000505;SURENO;SURENO;61581;2050893723;DISTRIBUIDORA CALMET E.I.R.L.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;11.46;;;0
91361750;41675991;;ENDULZANTE STEVITA GOTAS X 80ML;7.90E+12;1999369;STEVITA;STEVITA;63554;2056300406;STEVIA CORPORATION S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;0;Activo;Nacional;12.44;2.431359483;F8225;0
91933373;42397187;;AZUCAR DE COCO ORGANICO;2.00E+12;2002835;BOBS RED M;BOBS RED MILL;1013219;2060618972;SWORKS S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;22.03;;;0
89939192;40034378;;AZUCAR BLANCA X 4KG LA SIEMBRA;7.75E+12;10050;LASIEM;LA SIEMBRA;61082;2051471369;GRUPO SANTA ANA S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;10.67;;;0
90227360;40422060;;PAPEL HIG.ELITE EXTRA x 4 D/HOJA;2.00E+12;8752;ELITE;ELITE;14798;2010020549;REPRESENTACIONES INTERNACIONALES S. A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020966;J0201030201;DOBLE HOJA;98;Purgado;Nacional;1.91;;;0
92300325;42969834;;F AZUCAR IMPALPABLE;2.00E+12;12572;UNIVERSAL;UNIVERSAL;1020589;1010712157;VERONICA MARLENE LIMAYLLA TERREL;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024733;J0101070101;AZUCAR BLANCA;98;Purgado;Nacional;2.82;;;0
90044173;40147402;;AZUCAR INCAUCA LIGHTX454GR;7.70E+12;9605;INCAUCA;INCAUCA;60466;2051182383;CORPORACION URBINA S.A.C.;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;30024731;J0101070103;OTROS AZUCARES;98;Purgado;Nacional;5.57;;;0
90308396;40524076;;PAPEL HIG KLEENEX SUPREME TRIPLE HJ BOLSA X 12UND;7.75E+12;9892;KLEENEX;KLEENEX;144;2010015294;KIMBERLY-CLARK PERU S.R.L.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;90066371;J0201030203;TRIPLE HOJA;98;Purgado;Nacional;15.08;;;0
92753192;43598480;;ENDULZ NUTRASTEVIA + COLAGENO LIQ X100ML;7.75E+12;2002740;NUTRASTEVI;NUTRASTEVIA;63699;2051880650;NUTRA STEVIA EIRL;30019445;J01;PGC COMESTIBLE;30019463;J0101;ABARROTES;30019506;J010107;DESAYUNOS/DULCES;30019875;J01010701;AZUCAR/SUSTITUTOS;90887558;J0101070105;STEVIAS;0;Activo;Nacional;16.61;1.213730702;P9019;0
20294926;20131765;;PACK PAPEL ELITE 1H X16+HISOPO ESTR;2.02E+12;8752;ELITE;ELITE;8104;2026635233;SOFTYS PERU S.A.C.;30019446;J02;PGC NO COMESTIBLE;30019465;J0201;LAVADO Y MANTENIMIENTO;30019523;J020103;PRODUCTOS DE PAPEL PARA EL HOGAR;30019945;J02010302;PAPELES HIGIENICOS;30020965;J0201030202;SIMPLE;98;Purgado;Nacional;10.44;;;0
89993338;40078094;;HUEVO DONA CLARITA PK 15 UND REGULAR MEDIANO;7.75E+12;1970053;DONA CLARI;DONA CLARITA;60801;2013382301;GRANJA LAS CASUARINAS S.A.C.;30019448;J05;FLC;30019475;J0501;FIAMBRERIA;30019559;J050102;HUEVOS FRESCOS;30020802;J05010202;GALLINA;30024065;J0501020202;EMPACADOS;98;Purgado;Nacional;3.64;;;0
